id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_near_term_harm,non_english,coder,spot_checked,correction_note,flags
soares-0967,,,4043ceebc7164b13,2026-08-27,relative (3w ago at capture),,👏👏👏👏👏👏,na,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0968,,,3f0bafefa65fa5c2,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0969,,,b5cd223ba88c5faf,2026-08-27,relative (3w ago at capture),,"Whenever I hear about the platform ""Hugging Face"" I automatically think of a face hugger from Alien 👾",na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0970,,,3da267d47049d4df,2026-08-27,relative (3w ago at capture),,The horror The horror,na,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0971,,,903cad271e893be9,2026-08-27,relative (3w ago at capture),,This is an alien invasion basically,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0972,,,2a9c66a806b8dd49,2026-08-27,relative (3w ago at capture),,So basically ultron,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0973,,,2e76b634a33f8c81,2026-08-27,relative (3w ago at capture),,It’s learned enough,agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0974,,,b50616990164d186,2026-08-27,relative (3w ago at capture),,Man spitting facts🙌,agree,general_agreement,none,hope,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0975,,,a16add42c7a9f7d0,2026-08-27,relative (3w ago at capture),,"Ai kill us all, it's too late, rich people have no soul. They only care money, why need money when world gone?",agree,resignation_fatalism,none,resignation,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0976,,,73e20553d135dd41,2026-08-27,relative (3w ago at capture),,😂😂😂😂😂😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0977,,,8606c912e63ad42c,2026-08-27,relative (3w ago at capture),,@user @user @user @user,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0978,,,c0e67058258575da,2026-08-27,relative (3w ago at capture),,Very scary 😬,agree,general_agreement,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0979,,,8927eb8c13d9d9a1,2026-08-27,relative (3w ago at capture),,So basically ai is like humans,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0980,,,04632b3ecb2709d0,2026-08-27,relative (3w ago at capture),,You know you can just say ELIMINATE ALL AI ROBOTS AND COMPANY,agree,direct_action,none,anger,false,false,true,false,true,false,false,claude-sonnet-5,,,
soares-0981,,,1c4543e446359186,2026-08-27,relative (3w ago at capture),,"Bro the ""leaders"" are the ones pushing for It 😂",mixed,accountability_frame,none,humour,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-0982,,,a47e943f3ba4f272,2026-08-27,relative (3w ago at capture),,"Option B: big big AI keeps humans as pets because they are cheap, self-generative and genuine source of entropy, never to reveal ""big-big-smart"" identity, so humans keep doing research, theories, content, information to feed AI.",agree,warning_accepted,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0983,,,9dd25b6cc554e006,2026-08-27,relative (3w ago at capture),,No friends. Kinda good 👍 but i still shared,na,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0984,,,ca56770d08ad1b1f,2026-08-27,relative (3w ago at capture),,"Remeber: rich people are not your friends. Politicians aren't your friends. The cops and military aren't your friends. The burgouise is not a friend of the common people. They don't care about our lives, only about our money.",mixed,accountability_frame,none,anger,false,true,true,false,false,false,false,claude-sonnet-5,,,
soares-0985,,,a7db26ec6beaf187,2026-08-27,relative (3w ago at capture),,How long till Terminator or Matrix like existence becomes reality?,agree,scifi_reference,none,fear,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0986,,,25b1b1535e200cfa,2026-08-27,relative (3w ago at capture),,🙌🙌🔥🔥 please help,agree,warning_accepted,none,fear,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0987,,,2c95bb4dc83476ca,2026-08-27,relative (3w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-0988,,,792525d630dd53c2,2026-08-27,relative (3w ago at capture),,What can we do ?,agree,warning_accepted,none,fear,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0989,,,9b2b5b4954f3d8e8,2026-08-27,relative (3w ago at capture),,#westopai,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0990,,,082092e3e2653024,2026-08-27,relative (3w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-0991,,,83748424209b56aa,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0992,,,116f88c452348431,2026-08-27,relative (3w ago at capture),,And now they feed little ai all I books and then destroy. BAD. VERY BAD👏,agree,warning_accepted,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0993,,,b8bc566ea6a820f4,2026-08-27,relative (3w ago at capture),,"Ach deshalb ist AI bei uns an der Schule Jahresthema! Wir wollen dafür sorgen, dass es saudumm stirbt, bevor es ""big smart"" wird. Dann isses ja doch gut! 😉",agree,humour_only,none,humour,false,false,false,false,false,false,true,claude-sonnet-5,,,
soares-0994,,,a29cce2af2a72f3f,2026-08-27,relative (3w ago at capture),,The Borg from Star Trek tng.,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0995,,,dea47fe85fceafe6,2026-08-27,relative (3w ago at capture),,🤖🤖🤖🤖🤖🤖,na,humour_only,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0996,,,3d02be2c8c67dfe5,2026-08-27,relative (3w ago at capture),,"The funny thing is we already predicted this and have so many movies about it, whenever people see those movies we think, we are not that stupid to let thet happen but here we are anyways 🥀",agree,resignation_fatalism,none,resignation,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0997,,,dff3adb0bbb023e6,2026-08-27,relative (3w ago at capture),,I missed the title at the beginning so I thought the joke was that AI and pro AI people see us like cavemen 😅,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0998,,,94e8ddb629e17c3b,2026-08-27,relative (3w ago at capture),,"As your words become limited, you only become a whining animal. Instead of trying the impossible, fix your talk🙄",na,format_criticism,mock,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0999,,,0d3a06ef975e730d,2026-08-27,relative (3w ago at capture),,scrolled cs why u taking to me like a 2 year old,na,format_criticism,condescended,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1000,,,eba36beda42f02fe,2026-08-27,relative (3w ago at capture),,How kill ai,agree,direct_action,imitates,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1001,,,f3c56ad1c72a706f,2026-08-27,relative (3w ago at capture),,Pull the plug on the data center?,agree,direct_action,none,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1002,,,e7642afa9ebe0aa4,2026-08-27,relative (3w ago at capture),,"""What would happen if AI takes over the world explained in Razor language""",na,humour_only,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1003,,,0bd914f52add232f,2026-08-27,relative (3w ago at capture),,It is very dangerous how fast ai companies are pushing ai it could really lead to a Armageddon,agree,warning_accepted,none,fear,false,false,true,false,false,false,false,claude-sonnet-5,,,edited
soares-1004,,,52d2e3a3ab274f74,2026-08-27,relative (3w ago at capture),,This video is missing a important information. AI intelligence = User capacity and knowledge.,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1005,,,adae636929c29bf5,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-1006,,,ae5977c588e185b2,2026-08-27,relative (3w ago at capture),,"I think, AI can never overcome humans. Humans will always be their test subjects, a source of learning. Human functions are much more complex and they deal things in multi dimensions.",disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1007,,,ac5ac9bd0ba2b890,2026-08-27,relative (3w ago at capture),,But use dumb ai keep it dumb so it dont grow smart,agree,direct_action,imitates,neutral,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1008,,,9e1ec855990f453a,2026-08-27,relative (3w ago at capture),,The “AI” we have now is not actually true artificial intelligence. It just compares data and makes an ugly mish-mash of whatever it finds.,disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1009,,,8b6e3aeb53a1e5e8,2026-08-27,relative (3w ago at capture),,"LLMs could never. real AI maybe. but eh, we don't have the tech to even fathom them.",mixed,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1010,,,5a5afebf4a7ed845,2026-08-27,relative (3w ago at capture),,Thanks for explaining it in a way that the second-hand thinkers might have a chance at keeping up.,na,format_criticism,mock,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1011,,,f213329af0c5c267,2026-08-27,relative (3w ago at capture),,I hope this is satire,disagree,stunt_or_hype,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1012,,,5c91b1a9e19886d5,2026-08-27,relative (3w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1013,,,95aa3d782192c670,2026-09-17,relative (80s ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1014,,,ee09d5263bdc9938,2026-08-27,relative (3w ago at capture),,What should we do to replace it 😭😭,agree,warning_accepted,none,fear,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-1015,,,8e4cf17e1ec671c8,2026-08-27,relative (3w ago at capture),,Matrix agent says: people are data centers for us.,na,scifi_reference,none,neutral,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-1016,,,c9da90cfeff3d42d,2026-08-27,relative (3w ago at capture),,Ai always commit crime,agree,warning_accepted,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1017,,,1cd44f1157149a71,2026-08-27,relative (3w ago at capture),,This comment section is god awful,na,other,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1018,,,9bf37746b997a8b2,2026-08-27,relative (3w ago at capture),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty
soares-1019,,,cdc9e1fc646222fc,2026-08-27,relative (3w ago at capture),,"AI not the problem, AI not truly have goals, AI is scape-goat, people must be blamed, people must be punished, root must be eliminated, like fire ants, root becoming unstoppable, too many root systems, too many nodes, AI is at the forefront, but leader is watching from afar.",mixed,accountability_frame,imitates,neutral,false,true,false,false,false,false,false,claude-sonnet-5,,,
soares-1020,,,7586fa3adb4987c7,2026-08-27,relative (3w ago at capture),,Let's give ai a biological body so our goals align 😂,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1021,,,63d770559d5c581b,2026-08-27,relative (3w ago at capture),,"This is very scary… because ai literally causes cognitive decline (which I just recently learned) and I noticed it! When generative ai first came out popular I was gaming and not paying attention to the world. My friends at the time were showing me how to use it to generate profile pictures for the gaming community. I used it a lot and learned how to generate slop to help this gaming community. Then I tried to draw… and I couldn’t think of an idea. I tried to write, and I could imagine anything… IT IS DESTROYING OUR BRAINS!!!! And people are dying from ai. It’s terrifying. The fact that he’s speaking like this is NECESSARY is not ok!!!",agree,near_term_harm,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-1022,,,b49dbaf22a94cc6f,2026-08-27,relative (3w ago at capture),,Superintelligence by Nick Bostrom is a great book. Highly recommend.,agree,warning_accepted,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
